index,Time,Open,High,Low,Close,avg_pr,vol_en,instrument_token,instrument_name,vol,oi_avg,depth_buy,depth_sell,db_vs_v,ds_vs_v,oi_vs_v,b_vs_s_net,med_pr,med_pr_ch,med_pr_pct,vol_act,vol_act_ch,vol_act_pct,ha_close,ha_high,ha_open,vi_diff,dcli,dchi,wa_jaw,wa_teeth,wa_lips,ema,kama,p_sar,aroondown,aroonup,st_10_3,st_11_2,st_7_3,Action
145,5/19/2020 11:45,2442,2445,2442,2443,2443.258427,22746,55699207,Copper,88,5199,196,203,2.227272727,2.306818182,59.07954545,-682.6741573,2443,0.040950041,-0.7504095,90,-25,-0.111702128,2443,2445,2442,0.01754386,2433,2446,2434.856246,2434.856246,2438.063025,2443.215309,2433.61366,2434,64.28571429,28.57142857,2431.26414,2433.302521,2433.41108,BULL
146,5/19/2020 11:46,2442,2446,2442,2444,2444.71875,22857,55699207,Copper,110,5201,195,241,1.772727273,2.190909091,47.28181818,-671.2708333,2445,0.081866558,0.999181334,111,23.33333333,-1.933333333,2443.5,2446,2442.5,0.017857143,2433,2446,2435.559617,2435.559617,2438.805147,2443.907515,2434.537818,2434.864,57.14285714,100,2432.027726,2434.002292,2434.209498,BULL
147,5/19/2020 11:47,2445,2452,2445,2452,2447.917526,23547,55699207,Copper,686,5155,188,305,0.274052478,0.444606414,7.514577259,-603.8865979,2448,0.122699387,0.498773006,690,521.6216216,21.35521236,2448.5,2452,2443,0.15,2433,2452,2436.555039,2436.555039,2440.017004,2446.677497,2437.049766,2435.665792,50,100,2435.804953,2437.956629,2437.822426,BULL
148,5/19/2020 11:48,2452,2454,2447,2447,2450.59596,23725,55699207,Copper,177,5063,160,248,0.903954802,1.401129944,28.60451977,-421.0808081,2451,0.12254902,-0.00122549,178,-74.20289855,-1.142254261,2450,2454,2448.5,0.25,2433,2454,2437.627735,2437.627735,2441.327378,2447.366596,2438.011238,2437.135871,42.85714286,100,2437.394458,2439.64239,2439.347794,BULL
149,5/19/2020 11:49,2448,2451,2447,2449,2449.378947,23827,55699207,Copper,100,5051,204,204,2.04,2.04,50.51,-327.8421053,2450,-0.040799674,-1.332925337,102,-42.69662921,-0.424596208,2448.75,2451,2449.5,0.1875,2433,2454,2438.50253,2438.50253,2442.286456,2448.419345,2439.100548,2438.957197,35.71428571,92.85714286,2437.394458,2439.64239,2439.347794,BULL
150,5/19/2020 11:50,2450,2454,2450,2452,2451.57732,23929,55699207,Copper,101,5042,211,255,2.089108911,2.524752475,49.92079208,-310.9175258,2452,0.081632653,-3.000816327,102,0,-1,2451.5,2454,2448.5,0.459016393,2433,2454,2439.540803,2439.540803,2443.500649,2450.038903,2440.379264,2440.581819,28.57142857,100,2439.320511,2441.456521,2441.398379,BULL
151,5/19/2020 11:51,2453,2453,2447,2449,2449.336842,24063,55699207,Copper,131,5079,227,192,1.732824427,1.465648855,38.77099237,-203.6631579,2449,-0.122349103,-2.498776509,134,31.37254902,inf,2450.5,2453,2451,0.453125,2433,2454,2440.345361,2440.345361,2444.313068,2450.392814,2440.835728,2442.030983,21.42857143,92.85714286,2439.320511,2441.456521,2441.398379,BULL
152,5/19/2020 11:52,2448,2449,2447,2448,2447.735294,24214,55699207,Copper,150,5110,206,208,1.373333333,1.386666667,34.06666667,-336.3137255,2448,-0.040832993,-0.666258337,151,12.68656716,-0.595615672,2448,2449,2451,0.409836066,2433,2454,2440.934182,2440.934182,2444.773934,2450.329215,2441.149681,2443.323637,14.28571429,85.71428571,2439.320511,2441.456521,2441.398379,BULL
153,5/19/2020 11:53,2447,2450,2447,2450,2449.190476,24292,55699207,Copper,76,5126,208,206,2.736842105,2.710526316,67.44736842,-280.7261905,2450,0.081699346,-3.000816993,78,-48.34437086,-4.810673938,2448.5,2450,2448,0.316666667,2433,2454,2441.51617,2441.51617,2445.239693,2450.796599,2441.452407,2444.476684,7.142857143,78.57142857,2439.320511,2441.456521,2441.398379,BULL
154,5/19/2020 11:54,2449,2450,2447,2450,2448.94186,24360,55699207,Copper,67,5128,209,200,3.119402985,2.985074627,76.53731343,-270.9767442,2449,-0.040816327,-1.499591837,68,-12.82051282,-0.73480857,2449,2450,2448.5,0.338983051,2434,2454,2442.05339,2442.05339,2445.647231,2451.11238,2441.724559,2445.505202,0,71.42857143,2439.320511,2441.456521,2441.398379,BULL
155,5/19/2020 11:55,2448,2449,2448,2449,2448.8,24371,55699207,Copper,9,5131,237,180,26.33333333,20,570.1111111,-171.725,2449,0,-1,11,-83.82352941,5.538235294,2448.5,2449,2449.5,0.396226415,2434,2454,2442.549285,2442.549285,2446.003827,2451.028119,2441.915878,2446.42264,14.28571429,64.28571429,2439.320511,2441.456521,2441.398379,BULL
156,5/19/2020 11:59,2447,2449,2445,2449,2446.926829,24707,55699207,Copper,34,5145,230,170,6.764705882,5,151.3235294,-317.7317073,2447,-0.081665986,0,336,2954.545455,-36.24720893,2447.5,2449,2448.5,0.196078431,2434,2454,2442.891649,2442.891649,2446.128349,2450.919788,2442.205369,2454,7.142857143,57.14285714,2439.320511,2441.456521,2441.398379,BULL
157,5/19/2020 12:00,2448,2449,2445,2445,2446.679012,24735,55699207,Copper,27,5147,193,208,7.148148148,7.703703704,190.6296296,-459.1604938,2447,0,-1,28,-91.66666667,-1.031025641,2446.75,2449,2448,0.134615385,2439,2454,2443.207677,2443.207677,2446.237305,2449.660692,2442.220703,2453.838,0,50,2439.320511,2441.456521,2441.398379,BULL
158,5/19/2020 12:01,2445,2445,2436,2438,2440.134021,24955,55699207,Copper,219,5170,216,161,0.98630137,0.735159817,23.60730594,-446.0927835,2439,-0.326930936,0,220,685.7142857,-8.480519481,2441,2445,2446.5,-0.122807018,2436,2454,2442.999394,2442.999394,2445.520142,2446.660731,2442.191793,2453.678916,100,42.85714286,2451.951008,2450.066698,2450.007938,BEAR
159,5/19/2020 12:02,2437,2442,2437,2439,2440.208333,25280,55699207,Copper,322,5165,175,160,0.543478261,0.49689441,16.04037267,-486.9791667,2441,0.08200082,-1.250820008,325,47.72727273,-0.930397727,2438.75,2442,2441.5,-0.333333333,2436,2454,2442.730209,2442.730209,2444.767624,2444.591866,2442.16993,2453.042475,92.85714286,35.71428571,2451.005908,2449.106089,2449.078232,BEAR
160,5/19/2020 12:03,2439,2439,2428,2429,2432.164948,25656,55699207,Copper,371,5102,185,164,0.498652291,0.442048518,13.75202156,-609.4536082,2431,-0.409668169,-5.995903318,376,15.69230769,-0.671208791,2433.75,2439,2438,-0.586206897,2428,2454,2442.020191,2442.020191,2443.359171,2440.138019,2441.651907,2452.428946,100,28.57142857,2446.495317,2444.232808,2444.852771,BEAR
161,5/19/2020 12:04,2428,2434,2422,2433,2426.90099,26048,55699207,Copper,369,5013,170,156,0.460704607,0.422764228,13.58536585,-591.0792079,2426,-0.205676676,-0.497943233,392,4.255319149,-0.728827701,2429.25,2434,2434,-0.636363636,2422,2454,2440.941712,2440.941712,2441.439275,2437.821643,2441.467766,2451.109783,100,21.42857143,2442.575785,2439.938917,2441.159518,BEAR
162,5/19/2020 12:05,2432,2434,2430,2434,2432.26087,26141,55699207,Copper,83,5001,164,167,1.975903614,2.012048193,60.25301205,-562.3804348,2432,0.247320692,-2.202473207,93,-76.2755102,-18.9247449,2432.5,2434,2430.5,-0.615384615,2422,2454,2440.253887,2440.253887,2440.259365,2436.333074,2441.342311,2449.013878,92.85714286,14.28571429,2442.575785,2439.938917,2441.159518,BEAR
163,5/19/2020 12:06,2434,2437,2433,2437,2434.55914,26226,55699207,Copper,84,5005,192,185,2.285714286,2.202380952,59.58333333,-512.311828,2434,0.082236842,-0.667489035,85,-8.602150538,-0.887222642,2435.25,2437,2433,-0.476190476,2422,2454,2439.849741,2439.849741,2439.601945,2436.064145,2441.29569,2447.068879,85.71428571,7.142857143,2442.575785,2439.938917,2441.159518,BEAR
164,5/19/2020 12:07,2435,2435,2430,2430,2433.443182,26331,55699207,Copper,99,5017,189,172,1.909090909,1.737373737,50.67676768,-533.7045455,2434,0,-1,105,23.52941176,-3.735294118,2432.5,2435,2435.5,-0.455882353,2422,2453,2439.284375,2439.284375,2438.714202,2433.905582,2441.156928,2445.26392,78.57142857,0,2442.575785,2439.938917,2441.159518,BEAR
165,5/19/2020 12:08,2430,2431,2427,2431,2429.205882,26448,55699207,Copper,115,5063,184,189,1.6,1.643478261,44.02608696,-614.1078431,2430,-0.164338537,0,117,11.42857143,-0.514285714,2429.75,2431,2432.5,-0.565217391,2422,2450,2438.493268,2438.493268,2437.499926,2432.551687,2441.049952,2443.588918,71.42857143,0,2442.512613,2439.938917,2440.519673,BEAR
166,5/19/2020 12:09,2432,2435,2431,2431,2432.153846,26510,55699207,Copper,61,5080,162,192,2.655737705,3.147540984,83.27868852,-605.7820513,2432,0.082304527,-1.500823045,62,-47.00854701,-5.113247863,2432.25,2435,2430.5,-0.442857143,2422,2450,2438.070708,2438.070708,2436.937436,2431.545603,2440.907019,2442.034516,64.28571429,14.28571429,2442.512613,2439.938917,2440.519673,BEAR
167,5/19/2020 12:10,2430,2435,2430,2434,2432.450549,26574,55699207,Copper,62,5087,163,181,2.629032258,2.919354839,82.0483871,-575.6263736,2433,0.041118421,-0.500411184,64,3.225806452,-1.068621701,2432.25,2435,2431.5,-0.438356164,2422,2450,2437.642192,2437.642192,2436.382756,2431.664428,2440.808786,2440.59203,57.14285714,7.142857143,2442.512613,2439.938917,2440.519673,BEAR
168,5/19/2020 12:11,2434,2434,2428,2430,2431.105882,26663,55699207,Copper,88,5114,163,204,1.852272727,2.318181818,58.11363636,-673.5529412,2431,-0.082203042,-2.99917797,89,39.0625,11.109375,2431.5,2434,2432,-0.426666667,2422,2449,2437.131253,2437.131253,2435.709912,2430.668689,2440.655061,2439.253404,50,0,2442.512613,2439.938917,2440.519673,BEAR
169,5/19/2020 12:12,2430,2430,2429,2430,2429.771084,26693,55699207,Copper,29,5132,168,199,5.793103448,6.862068966,176.9655172,-694.6385542,2430,-0.041135335,-0.499588647,30,-66.29213483,-2.697078652,2429.75,2430,2432,-0.486111111,2422,2449,2436.544233,2436.544233,2434.933673,2429.939937,2440.365417,2438.011159,42.85714286,14.28571429,2441.573465,2439.611605,2439.242397,BEAR
170,5/19/2020 12:13,2429,2432,2426,2430,2429.172414,26784,55699207,Copper,90,5151,180,173,2,1.922222222,57.23333333,-624.862069,2430,0,-1,91,203.3333333,-4.067231638,2429.25,2432,2430,-0.333333333,2422,2449,2435.963907,2435.963907,2434.191964,2429.419589,2440.048814,2436.858356,35.71428571,7.142857143,2441.306119,2439.283277,2439.064912,BEAR
171,5/19/2020 12:14,2428,2432,2426,2431,2428.010753,26836,55699207,Copper,44,5169,190,174,4.318181818,3.954545455,117.4772727,-626.1505376,2428,-0.082304527,0,52,-42.85714286,-1.210772834,2429.25,2432,2429.5,-0.3,2422,2445,2435.428221,2435.428221,2433.542968,2429.344794,2439.802834,2435.788554,28.57142857,0,2441.306119,2439.283277,2439.064912,BEAR
172,5/19/2020 12:15,2431,2434,2426,2428,2430.689655,26908,55699207,Copper,68,5172,164,189,2.411764706,2.779411765,76.05882353,-663.9310345,2431,0.123558484,-2.501235585,72,38.46153846,-1.897435897,2429.75,2434,2429.5,-0.104477612,2422,2442,2435.010665,2435.010665,2433.100097,2428.478347,2439.355362,2434.795778,21.42857143,0,2441.306119,2439.283277,2439.064912,BEAR
173,5/19/2020 12:16,2427,2429,2426,2427,2427.311828,26967,55699207,Copper,57,5195,193,189,3.385964912,3.315789474,91.14035088,-678.0860215,2427,-0.164541341,-2.33168792,59,-18.05555556,-1.469444444,2427.25,2429,2429.5,-0.017241379,2422,2439,2434.432921,2434.432921,2432.400085,2427.562647,2438.322007,2434,14.28571429,0,2440.08556,2437.995325,2437.914055,BEAR
174,5/19/2020 12:17,2426,2429,2424,2428,2427.242105,27070,55699207,Copper,102,5220,149,193,1.460784314,1.892156863,51.17647059,-768.7368421,2427,0,-1,103,74.57627119,-5.130378096,2426.75,2429,2427,-0.186440678,2422,2437,2433.822696,2433.822696,2431.662574,2427.177733,2437.696765,2434,7.142857143,0,2439.027004,2436.950295,2436.854905,BEAR
175,5/19/2020 12:18,2429,2429,2424,2424,2426.333333,27113,55699207,Copper,39,5225,144,201,3.692307692,5.153846154,133.974359,-812.655914,2426,-0.041203131,0,43,-58.25242718,-1.781112092,2426.5,2429,2427,-0.283333333,2424,2437,2433.259411,2433.259411,2431.017253,2425.785512,2436.495797,2433.136,0,14.28571429,2438.974304,2436.909359,2436.804204,BEAR
176,5/19/2020 12:19,2424,2424,2420,2424,2422.172043,27335,55699207,Copper,213,5223,149,204,0.699530516,0.957746479,24.52112676,-847.3225806,2422,-0.164880462,3.001648805,222,416.2790698,-8.146124031,2423,2424,2426.5,-0.368421053,2420,2437,2432.393302,2432.393302,2429.890096,2424.746453,2435.081248,2432.334208,100,7.142857143,2434.186874,2432.190327,2431.975032,BEAR
177,5/19/2020 12:20,2423,2423,2419,2421,2420.907216,27424,55699207,Copper,87,5176,136,184,1.563218391,2.114942529,59.49425287,-816.8659794,2421,-0.041288192,-0.749587118,89,-59.90990991,-1.143917661,2421.5,2423,2424,-0.275862069,2419,2435,2431.516894,2431.516894,2428.778834,2423.132774,2433.487222,2431.224129,100,0,2433.168186,2431.173024,2430.978599,BEAR
178,5/19/2020 12:21,2420,2422,2416,2416,2419.462366,27553,55699207,Copper,124,5175,141,180,1.137096774,1.451612903,41.73387097,-786.8924731,2420,-0.041305246,0.000413052,129,44.94382022,-1.750190082,2418.5,2422,2422,-0.466666667,2416,2435,2430.554055,2430.554055,2427.55648,2420.506819,2431.265132,2429.903923,100,21.42857143,2431.391368,2429.339113,2429.26737,BEAR
179,5/19/2020 12:22,2416,2422,2416,2418,2419.642857,27747,55699207,Copper,193,5159,160,164,0.829015544,0.849740933,26.73056995,-674.1428571,2420,0,-1,194,50.3875969,0.121124031,2418,2422,2418,-0.442622951,2416,2435,2429.665281,2429.665281,2426.48692,2419.088075,2429.57954,2428.152029,100,14.28571429,2431.391368,2429.339113,2429.26737,BEAR
180,5/19/2020 12:23,2418,2418,2415,2415,2416.16092,27899,55699207,Copper,151,5176,171,166,1.132450331,1.099337748,34.2781457,-708.8505747,2416,-0.165289256,0,152,-21.64948454,-1.429659001,2416.5,2418,2417,-0.5,2415,2435,2428.652567,2428.652567,2425.238555,2417.194463,2427.584088,2426.620873,100,7.142857143,2428.553008,2426.581912,2426.369905,BEAR
181,5/19/2020 12:24,2415,2420,2415,2418,2417.84375,28016,55699207,Copper,116,5201,184,166,1.586206897,1.431034483,44.8362069,-639.71875,2418,0.082781457,-1.500827815,117,-23.02631579,0.063596491,2417,2420,2416.5,-0.387096774,2415,2434,2427.794676,2427.794676,2424.271235,2416.638813,2426.556594,2424.947468,100,0,2428.553008,2426.581912,2426.369905,BEAR
182,5/19/2020 12:25,2419,2423,2418,2422,2419.526316,28099,55699207,Copper,82,5232,190,180,2.317073171,2.195121951,63.80487805,-598.4631579,2419,0.041356493,-0.500413565,83,-29.05982906,0.262026862,2420.5,2423,2416.5,-0.278688525,2415,2434,2427.233547,2427.233547,2423.799831,2417.409293,2426.196057,2423.515032,92.85714286,28.57142857,2428.553008,2426.581912,2426.369905,BEAR
183,5/19/2020 12:26,2423,2435,2422,2432,2427.267327,28336,55699207,Copper,229,5250,181,184,0.790393013,0.80349345,22.92576419,-602.5643564,2428,0.372054568,7.996279454,237,185.5421687,-7.384833451,2428,2435,2420.5,-0.014705882,2415,2435,2427.330967,2427.330967,2424.387352,2420.909831,2426.346795,2415,85.71428571,100,2414.541357,2416.983913,2416.296212,BULL
184,5/19/2020 12:27,2433,2434,2426,2430,2429.694737,28448,55699207,Copper,111,5218,166,173,1.495495495,1.558558559,47.00900901,-629.4842105,2430,0.082372323,-0.778601501,112,-52.74261603,-1.284262151,2430.75,2434,2427.5,0,2415,2435,2427.536277,2427.536277,2425.088933,2423.110575,2426.406556,2415.36,78.57142857,92.85714286,2415.517222,2418.076285,2417.253896,BULL
185,5/19/2020 12:28,2429,2431,2427,2430,2429.29703,28505,55699207,Copper,55,5218,174,184,3.163636364,3.345454545,94.87272727,-634.7326733,2429,-0.041152263,-1.499588477,57,-49.10714286,-0.068928571,2429.25,2431,2431.5,0.043478261,2415,2435,2427.648871,2427.648871,2425.577816,2424.849319,2426.47378,2415.71352,71.42857143,85.71428571,2415.517222,2418.076285,2417.253896,BULL
186,5/19/2020 12:29,2428,2429,2427,2428,2427.853933,28539,55699207,Copper,28,5198,179,197,6.392857143,7.035714286,185.6428571,-649.5505618,2428,-0.041169205,0.000411692,34,-40.35087719,-0.17830941,2428,2429,2429.5,0.044776119,2415,2435,2427.675881,2427.675881,2425.880589,2425.648081,2426.482025,2416.060677,64.28571429,78.57142857,2415.517222,2418.076285,2417.253896,BULL
187,5/19/2020 12:30,2427,2436,2427,2434,2432.919192,28655,55699207,Copper,115,5216,178,174,1.547826087,1.513043478,45.35652174,-548.030303,2434,0.247116969,-7.00247117,116,241.1764706,-6.976982097,2431,2436,2428,0.14084507,2415,2436,2427.970044,2427.970044,2426.583016,2427.979784,2426.522356,2416.401584,57.14285714,100,2417.356455,2419.808253,2419.327526,BULL
188,5/19/2020 12:31,2433,2439,2433,2438,2435.712766,28737,55699207,Copper,81,5236,197,165,2.432098765,2.037037037,64.64197531,-465.787234,2435,0.041084634,-0.83374418,82,-29.31034483,-1.121530698,2435.75,2439,2430.5,0.383561644,2415,2439,2428.587733,2428.587733,2427.760139,2430.927813,2426.632517,2417.107127,50,100,2421.830809,2424.28023,2423.852165,BULL
189,5/19/2020 12:32,2437,2445,2435,2445,2439.635417,28982,55699207,Copper,244,5205,198,183,0.81147541,0.75,21.33196721,-509.5208333,2439,0.164271047,2.99835729,245,198.7804878,-7.781922525,2440.5,2445,2435.5,0.487179487,2415,2445,2429.4656,2429.4656,2429.290121,2435.194087,2426.932982,2418.289343,42.85714286,100,2424.847728,2427.527482,2426.730427,BULL
190,5/19/2020 12:33,2445,2447,2441,2446,2443.71,29171,55699207,Copper,187,5114,172,238,0.919786096,1.272727273,27.34759358,-664.88,2444,0.20500205,0.247949979,189,-22.85714286,-1.114986854,2444.75,2447,2441,0.641025641,2415,2447,2430.583631,2430.583631,2431.128856,2438.764755,2427.712152,2420.21251,35.71428571,100,2428.922955,2431.570438,2430.911795,BULL
191,5/19/2020 12:34,2446,2446,2442,2442,2443.831579,29265,55699207,Copper,93,5100,171,219,1.838709677,2.35483871,54.83870968,-683.9473684,2444,0,-1,94,-50.26455026,1.199074074,2444,2446,2445.5,0.657894737,2415,2447,2431.61566,2431.61566,2432.737749,2440.356422,2428.056531,2422.623384,28.57142857,92.85714286,2429.47066,2431.973125,2431.638681,BULL
192,5/19/2020 12:35,2442,2448,2442,2446,2444.636364,29383,55699207,Copper,117,5111,226,210,1.931623932,1.794871795,43.68376068,-525.4343434,2444,0,0,118,25.53191489,-1.507950728,2444.5,2448,2444,0.721518987,2415,2448,2432.645225,2432.645225,2434.270531,2442.671014,2428.649704,2424.817279,21.42857143,100,2430.483594,2432.975569,2432.690298,BULL
193,5/19/2020 12:36,2448,2449,2446,2447,2447.646465,29542,55699207,Copper,154,5097,210,340,1.363636364,2.207792208,33.0974026,-640.3838384,2448,0.163666121,0,159,34.74576271,0.360875706,2447.5,2449,2444,0.779220779,2415,2449,2433.7879,2433.7879,2435.924214,2444.691023,2429.173118,2427.321013,14.28571429,100,2433.715234,2436.023244,2436.091684,BULL
194,5/19/2020 12:37,2447,2447,2442,2443,2443.538462,29716,55699207,Copper,173,5106,175,206,1.011560694,1.190751445,29.51445087,-675.1826923,2443,-0.204248366,-2.247957516,174,9.433962264,-0.728485964,2444.75,2447,2447.5,0.623376623,2415,2449,2434.611908,2434.611908,2436.996187,2445.055858,2429.567508,2430.052566,7.142857143,92.85714286,2433.715234,2436.023244,2436.091684,BULL
195,5/19/2020 12:38,2443,2446,2442,2444,2444.012195,29803,55699207,Copper,85,5099,205,240,2.411764706,2.823529412,59.98823529,-635.3902439,2444,0.040933279,-1.200409333,87,-50,-6.3,2443.75,2446,2445,0.455882353,2418,2449,2435.334069,2435.334069,2437.871664,2445.552435,2430.011721,2432.439942,0,85.71428571,2433.715234,2436.023244,2436.091684,BULL
196,5/19/2020 12:39,2443,2446,2442,2446,2444.795699,29878,55699207,Copper,70,5101,226,267,3.228571429,3.814285714,72.87142857,-591.3225806,2445,0.04091653,-0.000409165,75,-13.79310345,-0.724137931,2444.25,2446,2443.5,0.4375,2422,2449,2436.000679,2436.000679,2438.637706,2446.439276,2430.577017,2434.52651,0,78.57142857,2433.715234,2436.023244,2436.091684,BULL
197,5/19/2020 12:40,2446,2449,2446,2448,2447.11828,29964,55699207,Copper,85,5115,245,327,2.882352941,3.847058824,60.17647059,-531.3870968,2447,0.081799591,0.999182004,86,14.66666667,-2.063333333,2447.25,2449,2444.5,0.587301587,2426,2449,2436.885242,2436.885242,2439.745493,2447.631883,2431.233376,2436.350169,0,100,2435.219415,2437.170544,2437.766065,BULL
198,5/19/2020 12:41,2448,2451,2446,2450,2448.117021,30307,55699207,Copper,293,5051,225,307,0.767918089,1.04778157,17.23890785,-495.7234043,2448,0.040866367,-0.500408664,343,298.8372093,19.37526427,2448.75,2451,2447,0.630769231,2427,2451,2437.778685,2437.778685,2440.839806,2449.062522,2432.264068,2437.944048,0,100,2436.247474,2438.200495,2438.728056,BULL
199,5/19/2020 12:42,2450,2453,2450,2453,2451.762376,30489,55699207,Copper,181,5090,227,282,1.254143646,1.55801105,28.12154696,-372.5148515,2452,0.163398693,2.998366013,182,-46.93877551,-1.157071389,2451.5,2453,2449,0.677966102,2427,2453,2438.834171,2438.834171,2442.17233,2450.961085,2433.668137,2439.824105,14.28571429,100,2439.752726,2441.591359,2442.266905,BULL
200,5/19/2020 12:43,2453,2456,2452,2453,2453.489583,30910,55699207,Copper,415,4920,215,199,0.518072289,0.479518072,11.85542169,-181.1770833,2454,0.081566069,-0.500815661,421,131.3186813,-3.797658863,2453.5,2456,2451.5,0.631578947,2427,2456,2440.000773,2440.000773,2443.650789,2452.36867,2434.925882,2441.9586,7.142857143,100,2442.467454,2444.264872,2444.943062,BULL
201,5/19/2020 12:44,2452,2453,2449,2452,2451.3,31076,55699207,Copper,164,4928,224,188,1.365853659,1.146341463,30.04878049,-64,2451,-0.122249389,-2.498777506,166,-60.57007126,-1.461244894,2451.5,2453,2453,0.431372549,2433,2456,2440.846868,2440.846868,2444.56944,2453.107386,2436.326005,2444.486052,0,92.85714286,2442.467454,2444.264872,2444.943062,BULL
202,5/19/2020 12:45,2452,2452,2450,2451,2451.12766,31214,55699207,Copper,137,5002,207,181,1.510948905,1.321167883,36.51094891,-27.87234043,2451,0,-1,138,-16.86746988,-0.72152138,2451.25,2452,2452,0.29787234,2435,2456,2441.627878,2441.627878,2445.37326,2453.326056,2437.441058,2446.558563,0,85.71428571,2442.467454,2444.264872,2444.943062,BULL
203,5/19/2020 12:46,2451,2452,2450,2451,2451.541667,31273,55699207,Copper,58,5016,232,196,4,3.379310345,86.48275862,-6.833333333,2452,0.040799674,0,59,-57.24637681,2.39389234,2451,2452,2451.5,0.311111111,2441,2456,2442.348811,2442.348811,2446.076603,2453.427563,2438.732591,2448.258021,0,78.57142857,2442.467454,2444.264872,2444.943062,BULL
204,5/19/2020 12:47,2452,2453,2450,2451,2451.10989,31343,55699207,Copper,68,5021,210,202,3.088235294,2.970588235,73.83823529,-84.83516484,2451,-0.040783034,-1.99959217,70,18.6440678,-1.325681184,2451.5,2453,2451,0.30952381,2442,2456,2443.052748,2443.052748,2446.754528,2453.442783,2440.411589,2449.651578,0,71.42857143,2442.467454,2444.264872,2444.943062,BULL
205,5/19/2020 12:48,2452,2453,2450,2451,2451.395604,31388,55699207,Copper,38,5030,253,176,6.657894737,4.631578947,132.3684211,21.96703297,2451,0,-1,45,-35.71428571,-2.915584416,2451.5,2453,2451.5,0.19047619,2442,2456,2443.702537,2443.702537,2447.347712,2453.395863,2441.792228,2456,35.71428571,64.28571429,2442.467454,2444.264872,2444.943062,BULL
206,5/19/2020 12:49,2451,2451,2448,2450,2449.762887,31582,55699207,Copper,167,5094,204,210,1.221556886,1.25748503,30.50299401,-223.4742268,2450,-0.040799674,0,194,331.1111111,-10.27111111,2450,2451,2451.5,0.25,2442,2456,2444.148496,2444.148496,2447.616748,2453.021539,2443.032647,2455.892,28.57142857,57.14285714,2442.467454,2444.264872,2444.943062,BULL
207,5/19/2020 12:50,2449,2449,2443,2443,2446.530612,31719,55699207,Copper,136,5095,213,213,1.566176471,1.566176471,37.46323529,-243.5408163,2447,-0.12244898,2.00122449,137,-29.3814433,-1.088735903,2446,2449,2450.5,0.093023256,2442,2456,2444.290919,2444.290919,2447.414654,2450.69385,2443.030038,2455.607888,21.42857143,50,2442.467454,2454.509537,2454.008856,FLAT
208,5/19/2020 12:51,2443,2446,2442,2444,2443.706522,31825,55699207,Copper,100,5044,221,190,2.21,1.9,50.44,-271.1521739,2444,-0.122599101,0.001225991,106,-22.62773723,-0.229862979,2443.75,2446,2446,0,2442,2456,2444.268541,2444.268541,2446.987822,2449.129201,2443.098274,2454.927062,100,42.85714286,2442.467454,2452.463215,2452.007591,FLAT
209,5/19/2020 12:52,2444,2453,2444,2453,2448.702128,31947,55699207,Copper,121,5032,225,176,1.859504132,1.454545455,41.58677686,-65.79787234,2449,0.204582651,-2.668712493,122,15.09433962,-1.667072428,2448.5,2453,2443.5,0.040816327,2442,2456,2444.594038,2444.594038,2447.176845,2450.443761,2443.762784,2453.996314,92.85714286,35.71428571,2442.467454,2439.169804,2439.064922,BULL
210,5/19/2020 12:53,2451,2453,2449,2450,2450.686047,32036,55699207,Copper,85,5048,202,232,2.376470588,2.729411765,59.38823529,-190.6976744,2451,0.081665986,-0.60081666,89,-27.04918033,-2.792008197,2450.75,2453,2448.5,0.104166667,2442,2456,2445.086804,2445.086804,2447.654739,2450.593386,2444.143267,2453.132579,85.71428571,28.57142857,2442.467454,2441.790731,2441.769933,BULL
211,5/19/2020 12:54,2449,2462,2449,2460,2452.989691,32507,55699207,Copper,468,5031,210,218,0.448717949,0.465811966,10.75,-84.70103093,2451,0,-1,471,429.2134831,-16.86789241,2455,2462,2450.5,0.137931034,2442,2462,2445.887819,2445.887819,2448.635397,2453.526707,2445.591449,2442,78.57142857,100,2442.467454,2444.764301,2443.874229,BULL
212,5/19/2020 12:55,2461,2466,2459,2466,2462.777778,32936,55699207,Copper,422,4890,210,282,0.497630332,0.668246445,11.58767773,155,2463,0.489596083,0,429,-8.917197452,-1.020775669,2463,2466,2454.5,0.278688525,2442,2466,2447.165679,2447.165679,2450.368472,2457.484251,2448.099183,2442.36,71.42857143,100,2449.089216,2451.467547,2450.535053,BULL
213,5/19/2020 12:56,2464,2467,2462,2465,2464.929293,33172,55699207,Copper,225,4817,239,293,1.062222222,1.302222222,21.40888889,172.0707071,2465,0.081201786,-0.834145351,236,-44.98834499,4.045121545,2464.5,2467,2463.5,0.435483871,2442,2467,2448.499089,2448.499089,2452.134913,2460.235291,2449.759227,2443.21104,64.28571429,100,2451.230294,2453.561406,2452.81576,BULL
214,5/19/2020 12:57,2465,2465,2461,2462,2463.108911,33338,55699207,Copper,165,4829,236,228,1.43030303,1.381818182,29.26666667,216.2079208,2463,-0.081135903,-1.999188641,166,-29.66101695,-0.34069553,2463.25,2465,2464.5,0.375,2442,2467,2449.614543,2449.614543,2453.493049,2461.465674,2450.585483,2444.495644,57.14285714,92.85714286,2451.230294,2453.561406,2452.81576,BULL
